Key,Hashing,Indice,Collisions TS1,Collisions TS2,Collisions TS3,Collisions TS4,Collisions TS5
1,SC,1232,258,94,0,54,6
1,LP,1232,6208,920,0,540,60
1,QP,1232,49241,5114,0,1839,21
1,SC,1233,258,95,0,54,6
1,LP,1233,6215,925,0,540,60
1,QP,1233,49241,5224,0,1839,21
1,SC,1234,258,95,0,54,6
1,LP,1234,6222,930,0,540,60
1,QP,1234,49241,5335,0,1839,21
1,SC,1235,258,95,0,54,6
1,LP,1235,6229,935,0,540,60
1,QP,1235,49241,5335,0,1839,21
1,SC,1236,258,95,0,54,6
1,LP,1236,6236,940,0,540,60
1,QP,1236,49241,5335,0,1839,21
1,SC,1237,258,95,0,54,6
1,LP,1237,6243,945,0,540,60
1,QP,1237,49241,5335,0,1839,21
1,SC,1238,258,95,0,54,6
1,LP,1238,6250,950,0,540,60
1,QP,1238,49241,5335,0,1839,21
1,SC,1239,259,96,0,54,6
1,LP,1239,6257,955,0,540,60
1,QP,1239,49578,5447,0,1839,21
1,SC,1240,260,97,0,54,6
1,LP,1240,6264,960,0,540,60
1,QP,1240,49916,5560,0,1839,21
1,SC,1241,260,98,0,54,6
1,LP,1241,6271,965,0,540,60
1,QP,1241,49916,5674,0,1839,21
1,SC,1242,260,99,0,54,6
1,LP,1242,6278,970,0,540,60
1,QP,1242,49916,5789,0,1839,21
1,SC,1243,260,100,0,54,6
1,LP,1243,6285,975,0,540,60
1,QP,1243,49916,5905,0,1839,21
1,SC,1244,260,100,0,54,6
1,LP,1244,6292,980,0,540,60
1,QP,1244,50255,5905,0,1839,21
1,SC,1245,260,100,0,54,6
1,LP,1245,6299,985,0,540,60
1,QP,1245,50255,5905,0,1839,21
1,SC,1246,260,100,0,54,6
1,LP,1246,6306,990,0,540,60
1,QP,1246,50255,5905,0,1839,21
1,SC,1247,260,100,0,54,6
1,LP,1247,6313,995,0,540,60
1,QP,1247,50255,5905,0,1839,21
1,SC,1248,260,100,0,54,6
1,LP,1248,6320,1000,0,540,60
1,QP,1248,50255,5905,0,1839,21
1,SC,1249,261,101,0,54,6
1,LP,1249,6327,1005,0,540,60
1,QP,1249,50595,6024,0,1839,21
1,SC,1250,262,102,0,54,6
1,LP,1250,6334,1010,0,540,60
1,QP,1250,50936,6144,0,1839,21
1,SC,1251,262,103,0,54,6
1,LP,1251,6341,1015,0,540,60
1,QP,1251,50936,6265,0,1839,21
1,SC,1252,262,104,0,54,6
1,LP,1252,6348,1020,0,540,60
1,QP,1252,50936,6388,0,1839,21
1,SC,1253,262,105,0,54,6
1,LP,1253,6355,1025,0,540,60
1,QP,1253,50936,6512,0,1839,21
1,SC,1254,262,105,0,54,6
1,LP,1254,6362,1030,0,540,60
1,QP,1254,50936,6512,0,1903,21
1,SC,1255,262,105,0,54,6
1,LP,1255,6369,1035,0,540,60
1,QP,1255,50936,6512,0,1903,21
1,SC,1256,262,105,0,54,6
1,LP,1256,6376,1040,0,540,60
1,QP,1256,50936,6512,0,1903,21
1,SC,1257,262,105,0,54,6
1,LP,1257,6383,1045,0,540,60
1,QP,1257,50936,6512,0,1903,21
1,SC,1258,262,105,0,54,6
1,LP,1258,6390,1050,0,540,60
1,QP,1258,50936,6512,0,1903,21
1,SC,1259,263,106,0,54,6
1,LP,1259,6402,1055,0,540,60
1,QP,1259,51278,6637,0,1903,21
1,SC,1260,264,107,0,54,6
1,LP,1260,6414,1060,0,540,60
1,QP,1260,51622,6764,0,1903,21
1,SC,1261,264,108,0,54,6
1,LP,1261,6426,1065,0,540,60
1,QP,1261,51622,6893,0,1903,21
1,SC,1262,264,109,0,54,6
1,LP,1262,6438,1070,0,540,60
1,QP,1262,51622,7023,0,1903,21
1,SC,1263,264,110,0,54,6
1,LP,1263,6450,1075,0,540,60
1,QP,1263,51622,7154,0,1903,21
1,SC,1264,264,110,0,54,6
1,LP,1264,6462,1080,0,540,60
1,QP,1264,51622,7154,0,1903,21
1,SC,1265,264,110,0,54,6
1,LP,1265,6474,1085,0,540,60
1,QP,1265,51622,7154,0,1903,21
1,SC,1266,264,110,0,54,6
1,LP,1266,6516,1090,0,540,60
1,QP,1266,51622,7154,0,1903,21
1,SC,1267,264,110,0,54,6
1,LP,1267,6558,1095,0,540,60
1,QP,1267,51622,7154,0,1903,21
1,SC,1268,264,110,0,54,6
1,LP,1268,6600,1100,0,540,60
1,QP,1268,51622,7154,0,1903,21
1,SC,1269,265,110,0,54,6
1,LP,1269,6615,1100,0,540,60
1,QP,1269,51968,7154,0,1903,21
1,SC,1270,266,110,0,54,6
1,LP,1270,6630,1100,0,540,60
1,QP,1270,52315,7154,0,1903,21
1,SC,1271,266,110,0,54,6
1,LP,1271,6645,1100,0,540,60
1,QP,1271,52315,7286,0,1903,21
1,SC,1272,266,110,0,54,6
1,LP,1272,6660,1100,0,540,60
1,QP,1272,52315,7286,0,1903,21
1,SC,1273,266,110,0,54,6
1,LP,1273,6705,1100,0,540,60
1,QP,1273,52315,7286,0,1903,21
1,SC,1274,266,110,0,54,6
1,LP,1274,6750,1100,0,540,60
1,QP,1274,52315,7286,0,1903,21
1,SC,1275,266,110,0,54,6
1,LP,1275,6795,1100,0,540,60
1,QP,1275,52315,7286,0,1903,21
1,SC,1276,266,110,0,54,6
1,LP,1276,6840,1100,0,540,60
1,QP,1276,52315,7286,0,1903,21
1,SC,1277,266,110,0,54,6
1,LP,1277,6885,1100,0,540,60
1,QP,1277,52315,7286,0,1903,21
1,SC,1278,266,110,0,54,6
1,LP,1278,6930,1100,0,540,60
1,QP,1278,52315,7286,0,1903,21
1,SC,1279,267,110,0,54,6
1,LP,1279,6948,1100,0,540,60
1,QP,1279,52663,7286,0,1903,21
1,SC,1280,268,110,0,54,6
1,LP,1280,6996,1100,0,540,60
1,QP,1280,53013,7286,0,1903,21
1,SC,1281,268,110,0,54,6
1,LP,1281,7044,1100,0,540,60
1,QP,1281,53013,7286,0,1968,21
1,SC,1282,268,110,0,54,6
1,LP,1282,7092,1100,0,540,60
1,QP,1282,53013,7286,0,1968,21
1,SC,1283,268,110,0,54,6
1,LP,1283,7140,1100,0,540,60
1,QP,1283,53013,7286,0,1968,21
1,SC,1284,268,110,0,54,6
1,LP,1284,7188,1100,0,540,60
1,QP,1284,53013,7286,0,1968,21
1,SC,1285,268,110,0,54,6
1,LP,1285,7236,1100,0,540,60
1,QP,1285,53013,7286,0,1968,21
1,SC,1286,268,110,0,54,6
1,LP,1286,7284,1100,0,540,60
1,QP,1286,53013,7286,0,1968,21
1,SC,1287,268,110,0,54,6
1,LP,1287,7352,1100,0,540,60
1,QP,1287,53013,7286,0,1968,21
1,SC,1288,268,110,0,54,6
1,LP,1288,7420,1100,0,540,60
1,QP,1288,53013,7286,0,1968,21
1,SC,1289,269,110,0,54,6
1,LP,1289,7461,1100,0,540,60
1,QP,1289,53365,7286,0,1968,21
1,SC,1290,270,110,0,54,6
1,LP,1290,7502,1100,0,540,60
1,QP,1290,53718,7286,0,1968,21
1,SC,1291,270,110,0,54,6
1,LP,1291,7543,1100,0,540,60
1,QP,1291,54072,7286,0,1968,21
1,SC,1292,270,110,0,54,6
1,LP,1292,7584,1100,0,540,60
1,QP,1292,54072,7286,0,1968,21
1,SC,1293,270,110,0,54,6
1,LP,1293,7625,1100,0,540,60
1,QP,1293,54072,7286,0,1968,21
1,SC,1294,270,110,0,54,6
1,LP,1294,7666,1100,0,540,60
1,QP,1294,54428,7286,0,1968,21
1,SC,1295,270,110,0,54,6
1,LP,1295,7707,1100,0,540,60
1,QP,1295,54428,7286,0,1968,21
1,SC,1296,270,110,0,54,6
1,LP,1296,7748,1100,0,540,60
1,QP,1296,54428,7286,0,1968,21
1,SC,1297,270,110,0,54,6
1,LP,1297,7789,1100,0,540,60
1,QP,1297,54428,7286,0,1968,21
1,SC,1298,270,110,0,54,6
1,LP,1298,7830,1100,0,540,60
1,QP,1298,54428,7286,0,1968,21
1,SC,1299,272,111,0,55,7
1,LP,1299,7852,1105,0,558,62
1,QP,1299,54786,7419,0,2034,28
1,SC,1300,274,112,0,56,8
1,LP,1300,7874,1110,0,576,64
1,QP,1300,55145,7553,0,2101,37
1,SC,1301,275,113,0,57,8
1,LP,1301,7896,1115,0,594,66
1,QP,1301,55505,7688,0,2170,37
1,SC,1302,276,114,0,58,8
1,LP,1302,7918,1120,0,612,68
1,QP,1302,55866,7824,0,2240,37
1,SC,1303,277,115,0,59,8
1,LP,1303,7940,1125,0,630,70
1,QP,1303,56228,7961,0,2311,37
1,SC,1304,279,115,0,60,8
1,LP,1304,7962,1130,0,648,72
1,QP,1304,56591,7961,0,2383,37
1,SC,1305,281,115,0,62,8
1,LP,1305,7984,1135,0,666,74
1,QP,1305,56956,7961,0,2456,37
1,SC,1306,282,115,0,64,8
1,LP,1306,8036,1140,0,684,76
1,QP,1306,57323,7961,0,2530,37
1,SC,1307,283,115,0,65,8
1,LP,1307,8088,1145,0,702,78
1,QP,1307,57692,7961,0,2605,37
1,SC,1308,284,115,0,66,8
1,LP,1308,8140,1150,0,720,80
1,QP,1308,58062,7961,0,2681,37
1,SC,1309,286,116,0,67,8
1,LP,1309,8165,1155,0,738,80
1,QP,1309,58433,8099,0,2760,37
1,SC,1310,288,117,0,68,8
1,LP,1310,8190,1160,0,756,80
1,QP,1310,58805,8239,0,2840,37
1,SC,1311,289,118,0,69,8
1,LP,1311,8215,1165,0,774,80
1,QP,1311,59178,8380,0,2921,37
1,SC,1312,290,119,0,70,8
1,LP,1312,8240,1170,0,792,80
1,QP,1312,59552,8523,0,3003,37
1,SC,1313,291,120,0,71,8
1,LP,1313,8295,1175,0,810,80
1,QP,1313,59928,8667,0,3086,37
1,SC,1314,293,120,0,72,8
1,LP,1314,8350,1180,0,828,80
1,QP,1314,60305,8667,0,3170,37
1,SC,1315,295,120,0,74,8
1,LP,1315,8585,1185,0,846,80
1,QP,1315,60683,8667,0,3255,37
1,SC,1316,296,120,0,76,8
1,LP,1316,8820,1190,0,864,80
1,QP,1316,61062,8667,0,3342,37
1,SC,1317,297,120,0,77,8
1,LP,1317,9055,1195,0,882,80
1,QP,1317,61442,8667,0,3430,37
1,SC,1318,298,120,0,78,8
1,LP,1318,9290,1200,0,900,80
1,QP,1318,61823,8667,0,3519,37
1,SC,1319,300,121,0,79,8
1,LP,1319,9498,1205,0,918,80
1,QP,1319,62206,8812,0,3609,37
1,SC,1320,302,122,0,80,8
1,LP,1320,9726,1210,0,936,80
1,QP,1320,62590,8959,0,3700,37
1,SC,1321,303,123,0,81,8
1,LP,1321,9954,1215,0,954,80
1,QP,1321,62975,9107,0,3792,37
1,SC,1322,304,124,0,82,8
1,LP,1322,10182,1220,0,972,80
1,QP,1322,63361,9256,0,3885,37
1,SC,1323,305,125,0,83,8
1,LP,1323,10410,1225,0,990,80
1,QP,1323,63748,9406,0,3979,37
1,SC,1324,307,125,0,84,8
1,LP,1324,10638,1230,0,1008,80
1,QP,1324,64136,9406,0,4074,37
1,SC,1325,309,125,0,86,8
1,LP,1325,10866,1235,0,1026,80
1,QP,1325,64526,9406,0,4170,37
1,SC,1326,310,125,0,88,8
1,LP,1326,11094,1240,0,1044,80
1,QP,1326,64918,9406,0,4267,37
1,SC,1327,311,125,0,89,8
1,LP,1327,11322,1245,0,1062,80
1,QP,1327,65311,9406,0,4365,37
1,SC,1328,312,125,0,90,8
1,LP,1328,11550,1250,0,1080,80
1,QP,1328,65706,9406,0,4464,37
1,SC,1329,314,126,0,90,8
1,LP,1329,11751,1255,0,1080,80
1,QP,1329,66103,9558,0,4464,37
1,SC,1330,316,127,0,90,8
1,LP,1330,11952,1260,0,1080,80
1,QP,1330,66501,9711,0,4464,37
1,SC,1331,317,128,0,90,8
1,LP,1331,12153,1265,0,1080,80
1,QP,1331,66901,9866,0,4464,37
1,SC,1332,318,129,0,90,8
1,LP,1332,12354,1270,0,1080,80
1,QP,1332,67303,10023,0,4464,37
1,SC,1333,319,130,0,90,8
1,LP,1333,12555,1275,0,1080,80
1,QP,1333,67706,10181,0,4464,37
1,SC,1334,321,130,0,90,8
1,LP,1334,12756,1280,0,1080,80
1,QP,1334,68111,10181,0,4464,37
1,SC,1335,323,130,0,91,8
1,LP,1335,12957,1285,0,1090,80
1,QP,1335,68517,10181,0,4564,37
1,SC,1336,324,130,0,92,8
1,LP,1336,13158,1290,0,1100,80
1,QP,1336,68924,10181,0,4666,37
1,SC,1337,325,130,0,93,8
1,LP,1337,13379,1295,0,1110,80
1,QP,1337,69332,10181,0,4769,37
1,SC,1338,326,130,0,94,8
1,LP,1338,13600,1300,0,1120,80
1,QP,1338,69741,10181,0,4874,37
1,SC,1339,328,131,0,94,8
1,LP,1339,13794,1305,0,1120,80
1,QP,1339,70151,10342,0,4874,37
1,SC,1340,330,132,0,94,8
1,LP,1340,13988,1310,0,1120,80
1,QP,1340,70562,10505,0,4874,37
1,SC,1341,331,133,0,94,8
1,LP,1341,14182,1315,0,1120,80
1,QP,1341,70974,10670,0,4874,37
1,SC,1342,332,134,0,94,8
1,LP,1342,14376,1320,0,1120,80
1,QP,1342,71387,10836,0,4874,37
1,SC,1343,333,135,0,94,8
1,LP,1343,14570,1325,0,1120,80
1,QP,1343,71802,11003,0,4874,37
1,SC,1344,335,135,0,94,8
1,LP,1344,14764,1330,0,1120,80
1,QP,1344,72218,11003,0,4874,37
1,SC,1345,337,135,0,95,8
1,LP,1345,14958,1335,0,1130,80
1,QP,1345,72636,11003,0,4980,37
1,SC,1346,338,135,0,96,8
1,LP,1346,15152,1340,0,1140,80
1,QP,1346,73055,11003,0,5087,37
1,SC,1347,339,135,0,97,8
1,LP,1347,15346,1345,0,1150,80
1,QP,1347,73475,11003,0,5195,37
1,SC,1348,340,135,0,98,8
1,LP,1348,15540,1350,0,1160,80
1,QP,1348,73896,11003,0,5304,37
1,SC,1349,342,136,0,98,8
1,LP,1349,15707,1355,0,1160,80
1,QP,1349,74319,11171,0,5304,37
1,SC,1350,344,137,0,98,8
1,LP,1350,15874,1360,0,1160,80
1,QP,1350,74743,11340,0,5304,37
1,SC,1351,345,138,0,98,8
1,LP,1351,16041,1365,0,1160,80
1,QP,1351,75169,11510,0,5304,37
1,SC,1352,346,139,0,98,8
1,LP,1352,16208,1370,0,1160,80
1,QP,1352,75596,11681,0,5304,37
1,SC,1353,347,140,0,98,8
1,LP,1353,16375,1375,0,1160,80
1,QP,1353,76024,11853,0,5304,37
1,SC,1354,349,140,0,98,8
1,LP,1354,16552,1380,0,1160,80
1,QP,1354,76453,11853,0,5304,37
1,SC,1355,351,140,0,99,8
1,LP,1355,16729,1385,0,1170,80
1,QP,1355,76884,11853,0,5414,37
1,SC,1356,352,140,0,100,8
1,LP,1356,16906,1390,0,1180,80
1,QP,1356,77316,11853,0,5525,37
1,SC,1357,353,140,0,101,8
1,LP,1357,17083,1395,0,1190,80
1,QP,1357,77749,11853,0,5637,37
1,SC,1358,354,140,0,102,8
1,LP,1358,17260,1400,0,1200,80
1,QP,1358,78183,11853,0,5750,37
1,SC,1359,356,141,0,102,8
1,LP,1359,17410,1405,0,1200,80
1,QP,1359,78618,12026,0,5750,37
1,SC,1360,358,142,0,102,8
1,LP,1360,17560,1410,0,1200,80
1,QP,1360,79056,12200,0,5750,37
1,SC,1361,359,143,0,102,8
1,LP,1361,17710,1415,0,1200,80
1,QP,1361,79495,12375,0,5750,37
1,SC,1362,360,144,0,102,8
1,LP,1362,17860,1420,0,1200,80
1,QP,1362,79935,12551,0,5750,37
1,SC,1363,361,145,0,102,8
1,LP,1363,18010,1425,0,1200,80
1,QP,1363,80376,12730,0,5750,37
1,SC,1364,363,145,0,102,8
1,LP,1364,18160,1430,0,1200,80
1,QP,1364,80818,12730,0,5750,37
1,SC,1365,365,145,0,103,8
1,LP,1365,18310,1435,0,1210,80
1,QP,1365,81261,12730,0,5864,37
1,SC,1366,366,145,0,104,8
1,LP,1366,18460,1440,0,1220,80
1,QP,1366,81705,12730,0,5979,37
1,SC,1367,367,145,0,105,8
1,LP,1367,18610,1445,0,1230,80
1,QP,1367,82152,12730,0,6095,37
1,SC,1368,368,145,0,106,8
1,LP,1368,18760,1450,0,1240,80
1,QP,1368,82600,12730,0,6212,37
1,SC,1369,369,145,0,106,8
1,LP,1369,18883,1450,0,1240,80
1,QP,1369,83049,12730,0,6212,37
1,SC,1370,370,145,0,106,8
1,LP,1370,19006,1450,0,1240,80
1,QP,1370,83499,12730,0,6212,37
1,SC,1371,370,145,0,106,8
1,LP,1371,19129,1450,0,1240,80
1,QP,1371,83499,12730,0,6330,37
1,SC,1372,370,145,0,106,8
1,LP,1372,19252,1450,0,1240,80
1,QP,1372,83499,12730,0,6330,37
1,SC,1373,370,145,0,106,8
1,LP,1373,19375,1450,0,1240,80
1,QP,1373,83951,12730,0,6330,37
1,SC,1374,370,145,0,106,8
1,LP,1374,19498,1450,0,1240,80
1,QP,1374,83951,12730,0,6330,37
1,SC,1375,370,145,0,107,8
1,LP,1375,19621,1450,0,1250,80
1,QP,1375,83951,12730,0,6449,37
1,SC,1376,370,145,0,108,8
1,LP,1376,19744,1450,0,1260,80
1,QP,1376,83951,12730,0,6569,37
1,SC,1377,370,145,0,109,8
1,LP,1377,19867,1450,0,1270,80
1,QP,1377,83951,12730,0,6690,37
1,SC,1378,370,145,0,110,8
1,LP,1378,19990,1450,0,1280,80
1,QP,1378,83951,12730,0,6813,37
1,SC,1379,371,145,0,110,8
1,LP,1379,20086,1450,0,1280,80
1,QP,1379,84404,12730,0,6813,37
1,SC,1380,372,145,0,110,8
1,LP,1380,20182,1450,0,1280,80
1,QP,1380,84859,12730,0,6813,37
1,SC,1381,372,145,0,110,8
1,LP,1381,20288,1450,0,1280,80
1,QP,1381,84859,12730,0,6813,37
1,SC,1382,372,145,0,110,8
1,LP,1382,20394,1450,0,1280,80
1,QP,1382,84859,12730,0,6813,37
1,SC,1383,372,145,0,110,8
1,LP,1383,20500,1450,0,1280,80
1,QP,1383,84859,12730,0,6813,37
1,SC,1384,372,145,0,110,8
1,LP,1384,20606,1450,0,1280,80
1,QP,1384,84859,12730,0,6813,37
1,SC,1385,372,145,0,111,8
1,LP,1385,20712,1450,0,1290,80
1,QP,1385,84859,12730,0,6937,37
1,SC,1386,372,145,0,112,8
1,LP,1386,20818,1450,0,1300,80
1,QP,1386,84859,12730,0,7062,37
1,SC,1387,372,145,0,113,8
1,LP,1387,20924,1450,0,1310,80
1,QP,1387,84859,12730,0,7188,37
1,SC,1388,372,145,0,114,8
1,LP,1388,21030,1450,0,1320,80
1,QP,1388,84859,12730,0,7315,37
1,SC,1389,373,145,0,114,8
1,LP,1389,21109,1450,0,1320,80
1,QP,1389,85315,12730,0,7315,37
1,SC,1390,374,145,0,114,8
1,LP,1390,21188,1450,0,1320,80
1,QP,1390,85773,12730,0,7315,37
1,SC,1391,374,145,0,114,8
1,LP,1391,21267,1450,0,1320,80
1,QP,1391,85773,12730,0,7315,37
1,SC,1392,374,145,0,114,8
1,LP,1392,21346,1450,0,1320,80
1,QP,1392,85773,12730,0,7315,37
1,SC,1393,374,145,0,114,8
1,LP,1393,21425,1450,0,1320,80
1,QP,1393,85773,12730,0,7315,37
1,SC,1394,374,145,0,114,8
1,LP,1394,21504,1450,0,1320,80
1,QP,1394,85773,12730,0,7315,37
1,SC,1395,374,145,0,114,8
1,LP,1395,21583,1450,0,1320,80
1,QP,1395,86232,12730,0,7315,37
1,SC,1396,374,145,0,114,8
1,LP,1396,21662,1450,0,1320,80
1,QP,1396,86232,12730,0,7315,37
1,SC,1397,374,145,0,114,8
1,LP,1397,21741,1450,0,1320,80
1,QP,1397,86232,12730,0,7315,37
1,SC,1398,374,145,0,114,8
1,LP,1398,21820,1450,0,1320,80
1,QP,1398,86232,12730,0,7315,37
1,SC,1399,376,146,0,115,8
1,LP,1399,21842,1455,0,1328,80
1,QP,1399,86693,12910,0,7443,37
1,SC,1400,378,147,0,116,8
1,LP,1400,21864,1460,0,1336,80
1,QP,1400,87155,13091,0,7572,37
1,SC,1401,379,148,0,117,8
1,LP,1401,21886,1465,0,1344,80
1,QP,1401,87618,13273,0,7702,37
1,SC,1402,380,149,0,118,8
1,LP,1402,21908,1470,0,1352,80
1,QP,1402,88082,13456,0,7833,37
1,SC,1403,381,150,0,119,8
1,LP,1403,21930,1475,0,1360,80
1,QP,1403,88547,13641,0,7965,37
1,SC,1404,383,150,0,120,8
1,LP,1404,21952,1480,0,1368,80
1,QP,1404,89015,13641,0,8098,37
1,SC,1405,385,150,0,121,8
1,LP,1405,21974,1485,0,1376,80
1,QP,1405,89484,13641,0,8232,37
1,SC,1406,386,150,0,122,8
1,LP,1406,22026,1490,0,1384,80
1,QP,1406,89954,13641,0,8368,37
1,SC,1407,387,150,0,122,8
1,LP,1407,22078,1495,0,1392,80
1,QP,1407,90425,13641,0,8368,37
1,SC,1408,388,150,0,122,8
1,LP,1408,22130,1500,0,1400,80
1,QP,1408,90897,13641,0,8368,37
1,SC,1409,390,151,0,123,8
1,LP,1409,22155,1505,0,1408,80
1,QP,1409,91372,13827,0,8505,37
1,SC,1410,392,152,0,124,8
1,LP,1410,22180,1510,0,1416,80
1,QP,1410,91848,14014,0,8643,37
1,SC,1411,393,153,0,125,8
1,LP,1411,22205,1515,0,1424,80
1,QP,1411,92326,14203,0,8782,37
1,SC,1412,394,154,0,126,8
1,LP,1412,22230,1520,0,1432,80
1,QP,1412,92805,14393,0,8923,37
1,SC,1413,395,155,0,127,8
1,LP,1413,22285,1525,0,1440,80
1,QP,1413,93285,14584,0,9065,37
1,SC,1414,397,155,0,128,8
1,LP,1414,22340,1530,0,1448,80
1,QP,1414,93767,14584,0,9208,37
1,SC,1415,399,155,0,129,8
1,LP,1415,22575,1535,0,1456,80
1,QP,1415,94250,14584,0,9352,37
1,SC,1416,400,155,0,130,8
1,LP,1416,22810,1540,0,1464,80
1,QP,1416,94735,14584,0,9497,37
1,SC,1417,401,155,0,130,8
1,LP,1417,23045,1545,0,1472,80
1,QP,1417,95221,14584,0,9497,37
1,SC,1418,402,155,0,130,8
1,LP,1418,23280,1550,0,1480,80
1,QP,1418,95711,14584,0,9497,37
1,SC,1419,404,156,0,131,8
1,LP,1419,23488,1555,0,1488,80
1,QP,1419,96202,14776,0,9643,37
1,SC,1420,406,157,0,132,8
1,LP,1420,23716,1560,0,1496,80
1,QP,1420,96694,14969,0,9790,37
1,SC,1421,407,158,0,133,8
1,LP,1421,23944,1565,0,1504,80
1,QP,1421,97187,15163,0,9940,37
1,SC,1422,408,159,0,134,8
1,LP,1422,24172,1570,0,1512,80
1,QP,1422,97681,15359,0,10091,37
1,SC,1423,409,160,0,135,8
1,LP,1423,24400,1575,0,1520,80
1,QP,1423,98178,15556,0,10243,37
1,SC,1424,411,160,0,136,8
1,LP,1424,24628,1580,0,1528,80
1,QP,1424,98676,15556,0,10396,37
1,SC,1425,413,160,0,137,8
1,LP,1425,24856,1585,0,1536,80
1,QP,1425,99175,15556,0,10550,37
1,SC,1426,414,160,0,138,8
1,LP,1426,25084,1590,0,1544,80
1,QP,1426,99677,15556,0,10705,37
1,SC,1427,415,160,0,138,8
1,LP,1427,25312,1595,0,1552,80
1,QP,1427,100180,15556,0,10705,37
1,SC,1428,416,160,0,138,8
1,LP,1428,25540,1600,0,1560,80
1,QP,1428,100684,15556,0,10705,37
1,SC,1429,418,161,0,138,8
1,LP,1429,25741,1605,0,1560,80
1,QP,1429,101189,15754,0,10705,37
1,SC,1430,420,162,0,138,8
1,LP,1430,25942,1610,0,1560,80
1,QP,1430,101695,15953,0,10705,37
1,SC,1431,421,163,0,138,8
1,LP,1431,26143,1615,0,1560,80
1,QP,1431,102203,16153,0,10705,37
1,SC,1432,422,164,0,138,8
1,LP,1432,26344,1620,0,1560,80
1,QP,1432,102712,16354,0,10705,37
1,SC,1433,423,165,0,138,8
1,LP,1433,26545,1625,0,1560,80
1,QP,1433,103222,16556,0,10705,37
1,SC,1434,425,165,0,138,8
1,LP,1434,26746,1630,0,1560,80
1,QP,1434,103734,16556,0,10705,37
1,SC,1435,427,165,0,138,8
1,LP,1435,26947,1635,0,1560,80
1,QP,1435,104247,16556,0,10705,37
1,SC,1436,428,165,0,138,8
1,LP,1436,27148,1640,0,1560,80
1,QP,1436,104761,16556,0,10705,37
1,SC,1437,429,165,0,138,8
1,LP,1437,27369,1645,0,1560,80
1,QP,1437,105276,16556,0,10705,37
1,SC,1438,430,165,0,138,8
1,LP,1438,27590,1650,0,1560,80
1,QP,1438,105793,16556,0,10705,37
1,SC,1439,432,166,0,138,8
1,LP,1439,27784,1655,0,1560,80
1,QP,1439,106311,16759,0,10705,37
1,SC,1440,434,167,0,138,8
1,LP,1440,27978,1660,0,1560,80
1,QP,1440,106830,16963,0,10705,37
1,SC,1441,435,168,0,138,8
1,LP,1441,28172,1665,0,1560,80
1,QP,1441,107352,17168,0,10705,37
1,SC,1442,436,169,0,138,8
1,LP,1442,28366,1670,0,1560,80
1,QP,1442,107875,17374,0,10705,37
1,SC,1443,437,170,0,138,8
1,LP,1443,28560,1675,0,1560,80
1,QP,1443,108399,17581,0,10705,37
1,SC,1444,439,170,0,138,8
1,LP,1444,28754,1680,0,1560,80
1,QP,1444,108925,17581,0,10705,37
1,SC,1445,441,170,0,138,8
1,LP,1445,28948,1685,0,1560,80
1,QP,1445,109452,17581,0,10705,37
1,SC,1446,442,170,0,138,8
1,LP,1446,29142,1690,0,1560,80
1,QP,1446,109980,17581,0,10705,37
1,SC,1447,443,170,0,138,8
1,LP,1447,29336,1695,0,1560,80
1,QP,1447,110509,17581,0,10705,37
1,SC,1448,444,170,0,138,8
1,LP,1448,29530,1700,0,1560,80
1,QP,1448,111040,17581,0,10705,37
1,SC,1449,446,171,0,138,8
1,LP,1449,29697,1705,0,1560,80
1,QP,1449,111572,17789,0,10705,37
1,SC,1450,448,172,0,138,8
1,LP,1450,29864,1710,0,1560,80
1,QP,1450,112105,17998,0,10705,37
1,SC,1451,449,173,0,138,8
1,LP,1451,30031,1715,0,1560,80
1,QP,1451,112639,18208,0,10705,37
1,SC,1452,450,174,0,138,8
1,LP,1452,30198,1720,0,1560,80
1,QP,1452,113175,18419,0,10705,37
1,SC,1453,451,175,0,138,8
1,LP,1453,30365,1725,0,1560,80
1,QP,1453,113712,18631,0,10705,37
1,SC,1454,453,175,0,138,8
1,LP,1454,30542,1730,0,1560,80
1,QP,1454,114250,18631,0,10705,37
1,SC,1455,455,175,0,138,8
1,LP,1455,30719,1735,0,1560,80
1,QP,1455,114789,18631,0,10705,37
1,SC,1456,456,175,0,138,8
1,LP,1456,30896,1740,0,1560,80
1,QP,1456,115330,18631,0,10705,37
1,SC,1457,457,175,0,138,8
1,LP,1457,31073,1745,0,1560,80
1,QP,1457,115872,18631,0,10705,37
1,SC,1458,458,175,0,138,8
1,LP,1458,31250,1750,0,1560,80
1,QP,1458,116415,18631,0,10705,37
1,SC,1459,460,176,0,138,8
1,LP,1459,31400,1755,0,1560,80
1,QP,1459,116959,18844,0,10705,37
1,SC,1460,462,177,0,138,8
1,LP,1460,31550,1760,0,1560,80
1,QP,1460,117505,19058,0,10705,37
1,SC,1461,463,178,0,138,8
1,LP,1461,31700,1765,0,1560,80
1,QP,1461,118052,19273,0,10705,37
1,SC,1462,464,179,0,138,8
1,LP,1462,31850,1770,0,1560,80
1,QP,1462,118600,19489,0,10861,37
1,SC,1463,465,180,0,138,8
1,LP,1463,32000,1775,0,1560,80
1,QP,1463,119149,19706,0,10861,37
1,SC,1464,467,180,0,138,8
1,LP,1464,32150,1780,0,1560,80
1,QP,1464,119700,19924,0,10861,37
1,SC,1465,469,180,0,138,8
1,LP,1465,32300,1785,0,1560,80
1,QP,1465,120252,19924,0,10861,37
